Historic Number Of Orders,Average Order Value,First Active,Last Active,Historic Customer Lifetime Value,days active
1.0,174.32,2021-05-24,2022-05-02,173.98,343.0
1.0,150.97,2021-05-23,2022-05-02,150.63,344.0
1.0,100.55,2021-06-07,2022-05-02,100.21,329.0
1.0,145.51,2021-05-17,2022-05-02,145.17,350.0
1.0,99.24,2021-06-08,2022-05-02,98.9,328.0
1.0,225.02,2021-06-01,2022-05-02,224.68,335.0
1.0,92.34,2021-06-07,2022-05-02,92.0,329.0
1.0,199.12,2021-06-03,2022-05-02,198.78,333.0
1.0,326.89,2021-05-20,2022-05-02,326.55,347.0
2.0,142.9,2021-06-03,2022-05-02,283.95,333.0
1.0,201.23,2021-05-30,2022-05-02,200.89,337.0
3.0,244.53,2021-06-04,2022-05-02,730.22,332.0
2.0,189.33,2021-05-31,2022-05-02,376.81,336.0
1.0,231.45,2021-05-25,2022-05-02,231.11,342.0
1.0,216.18,2021-06-04,2022-05-02,215.84,332.0
2.0,314.01,2021-06-07,2022-05-02,626.17,329.0
1.0,254.0,2021-05-26,2022-05-02,253.66,341.0
1.0,225.02,2021-06-03,2022-05-02,224.68,333.0
1.0,89.41,2021-06-09,2022-05-02,89.07,327.0
1.0,104.98,2021-06-08,2022-05-02,104.64,328.0
4.0,178.08,2021-06-08,2022-05-02,707.45,328.0
1.0,118.78,2021-06-02,2022-05-02,118.44,334.0
1.0,369.42,2021-06-03,2022-05-02,369.08,333.0
1.0,233.76,2021-06-11,2022-05-02,233.42,325.0
1.0,204.97,2021-05-31,2022-05-02,204.63,336.0
1.0,174.32,2021-05-24,2022-05-02,173.98,343.0
3.0,519.16,2021-05-27,2022-05-02,1554.11,340.0
4.0,257.25,2021-06-04,2022-05-02,1024.12,332.0
1.0,256.22,2021-06-10,2022-05-02,255.88,326.0
1.0,152.38,2021-06-03,2022-05-02,152.04,333.0
2.0,156.73,2021-05-25,2022-05-02,311.6,342.0
2.0,185.93,2021-05-25,2022-05-02,370.0,342.0
5.0,324.87,2021-05-21,2022-05-02,1617.97,346.0
3.0,147.84,2021-06-01,2022-05-02,440.15,335.0
1.0,369.42,2021-06-10,2022-05-02,369.08,326.0
1.0,193.52,2021-05-24,2022-05-02,193.18,343.0
2.0,106.7,2021-05-30,2022-05-02,211.55,337.0
1.0,231.23,2021-06-02,2022-05-02,230.89,334.0
1.0,340.68,2021-05-25,2022-05-02,340.34,342.0
1.0,231.45,2021-05-26,2022-05-02,231.11,341.0
1.0,320.98,2021-06-05,2022-05-02,320.64,331.0
2.0,307.25,2021-05-24,2022-05-02,612.64,343.0
1.0,228.82,2021-06-01,2022-05-02,228.48,335.0
1.0,145.23,2021-05-19,2022-05-02,144.89,348.0
1.0,114.19,2021-06-01,2022-05-02,113.85,335.0
1.0,176.26,2021-06-09,2022-05-02,175.92,327.0
2.0,173.96,2021-05-24,2022-05-02,346.07,343.0
1.0,123.37,2021-05-26,2022-05-02,123.03,341.0
1.0,130.51,2021-06-08,2022-05-02,130.17,328.0
1.0,337.58,2021-05-25,2022-05-02,337.24,342.0
2.0,244.53,2021-05-15,2022-05-02,487.22,352.0
1.0,228.82,2021-06-01,2022-05-02,228.48,335.0
2.0,166.5,2021-06-03,2022-05-02,331.15,333.0
1.0,101.42,2021-06-04,2022-05-02,101.08,332.0
2.0,173.37,2021-06-02,2022-05-02,344.89,334.0
1.0,99.21,2021-06-06,2022-05-02,98.87,330.0
1.0,213.64,2021-06-09,2022-05-02,213.3,327.0
1.0,87.62,2021-06-06,2022-05-02,87.28,330.0
3.0,156.72,2021-05-18,2022-05-02,466.8,349.0
3.0,96.17,2021-05-23,2022-05-02,285.14,344.0
1.0,270.55,2021-05-23,2022-05-02,270.21,344.0
1.0,110.71,2021-06-04,2022-05-02,110.37,332.0
1.0,159.84,2021-06-06,2022-05-02,159.5,330.0
1.0,118.78,2021-06-08,2022-05-02,118.44,328.0
1.0,71.54,2021-05-20,2022-05-02,71.2,347.0
1.0,98.08,2021-06-03,2022-05-02,97.74,333.0
2.0,265.98,2021-06-04,2022-05-02,530.11,332.0
2.0,400.47,2021-06-10,2022-05-02,799.09,326.0
1.0,150.97,2021-05-31,2022-05-02,150.63,336.0
1.0,225.02,2021-06-02,2022-05-02,224.68,334.0
1.0,366.33,2021-06-06,2022-05-02,365.99,330.0
1.0,201.23,2021-06-01,2022-05-02,200.89,335.0
1.0,358.51,2021-05-20,2022-05-02,358.17,347.0
1.0,125.68,2021-06-09,2022-05-02,125.34,327.0
1.0,137.18,2021-05-27,2022-05-02,136.84,340.0
1.0,102.58,2021-06-02,2022-05-02,102.24,334.0
1.0,230.31,2021-05-15,2022-05-02,229.97,352.0
1.0,201.23,2021-06-03,2022-05-02,200.89,333.0
1.0,123.37,2021-06-10,2022-05-02,123.03,326.0
1.0,130.13,2021-06-03,2022-05-02,129.79,333.0
1.0,257.57,2021-06-02,2022-05-02,257.23,334.0
2.0,188.35,2021-05-26,2022-05-02,374.85,341.0
3.0,234.52,2021-05-29,2022-05-02,700.21,338.0
1.0,193.87,2021-05-24,2022-05-02,193.53,343.0
2.0,105.53,2021-05-24,2022-05-02,209.21,343.0
1.0,88.89,2021-05-18,2022-05-02,88.55,349.0
1.0,91.7,2021-06-07,2022-05-02,91.36,329.0
2.0,227.23,2021-05-29,2022-05-02,452.61,338.0
1.0,174.32,2021-06-10,2022-05-02,173.98,326.0
1.0,232.61,2021-05-25,2022-05-02,232.27,342.0
4.0,224.24,2021-06-10,2022-05-02,892.09,326.0
1.0,194.67,2021-06-08,2022-05-02,194.33,328.0
1.0,186.62,2021-06-09,2022-05-02,186.28,327.0
1.0,233.76,2021-06-08,2022-05-02,233.42,328.0
1.0,93.48,2021-06-07,2022-05-02,93.14,329.0
2.0,122.93,2021-05-15,2022-05-02,244.0,352.0
1.0,277.44,2021-06-07,2022-05-02,277.1,329.0
3.0,195.64,2021-06-08,2022-05-02,583.56,328.0
2.0,114.38,2021-06-03,2022-05-02,226.91,333.0
2.0,151.91,2021-06-09,2022-05-02,301.96,327.0
1.0,135.93,2021-06-03,2022-05-02,135.59,333.0
1.0,323.43,2021-06-03,2022-05-02,323.09,333.0
1.0,288.95,2021-05-16,2022-05-02,288.61,351.0
1.0,195.8,2021-06-07,2022-05-02,195.46,329.0
4.0,162.99,2021-05-16,2022-05-02,647.1,351.0
3.0,93.04,2021-06-05,2022-05-02,275.75,331.0
1.0,88.89,2021-04-08,2022-05-02,88.55,389.0
1.0,150.97,2021-04-24,2022-05-02,150.63,373.0
2.0,131.42,2021-03-23,2022-05-02,260.99,405.0
1.0,259.74,2021-04-25,2022-05-02,259.4,372.0
1.0,174.32,2021-03-24,2022-05-02,173.98,404.0
1.0,202.7,2021-04-05,2022-05-02,202.36,392.0
2.0,154.02,2021-03-26,2022-05-02,306.2,402.0
3.0,208.4,2021-03-24,2022-05-02,621.83,404.0
4.0,139.1,2021-04-27,2022-05-02,551.54,370.0
1.0,274.0,2021-04-05,2022-05-02,273.66,392.0
1.0,201.85,2021-03-25,2022-05-02,201.51,403.0
1.0,217.35,2021-03-25,2022-05-02,217.01,403.0
1.0,91.42,2021-04-08,2022-05-02,91.08,389.0
2.0,127.96,2021-03-23,2022-05-02,254.07,405.0
2.0,125.89,2021-03-21,2022-05-02,249.93,407.0
1.0,139.47,2021-04-05,2022-05-02,139.13,392.0
2.0,133.14,2021-03-24,2022-05-02,264.43,404.0
1.0,267.61,2021-03-25,2022-05-02,267.27,403.0
1.0,90.02,2021-03-23,2022-05-02,89.68,405.0
2.0,165.81,2021-03-24,2022-05-02,329.76,404.0
3.0,118.2,2021-04-09,2022-05-02,351.24,388.0
3.0,176.74,2021-03-23,2022-05-02,526.85,405.0
1.0,91.75,2021-04-05,2022-05-02,91.41,392.0
1.0,84.17,2021-03-24,2022-05-02,83.83,404.0
2.0,117.61,2021-03-23,2022-05-02,233.36,405.0
4.0,159.81,2021-03-24,2022-05-02,634.39,404.0
1.0,163.97,2021-03-25,2022-05-02,163.63,403.0
1.0,150.52,2021-03-25,2022-05-02,150.18,403.0
1.0,88.89,2021-03-23,2022-05-02,88.55,405.0
3.0,134.37,2021-03-24,2022-05-02,399.74,404.0
1.0,157.29,2021-03-23,2022-05-02,156.95,405.0
1.0,145.23,2021-04-03,2022-05-02,144.89,394.0
3.0,142.88,2021-03-22,2022-05-02,425.28,406.0
1.0,319.42,2021-04-07,2022-05-02,319.08,390.0
3.0,282.35,2021-03-25,2022-05-02,843.68,403.0
1.0,201.23,2021-04-08,2022-05-02,200.89,389.0
3.0,124.34,2021-03-25,2022-05-02,369.67,403.0
1.0,139.47,2021-07-05,2022-05-02,139.13,301.0
3.0,198.09,2021-03-23,2022-05-02,590.91,405.0
1.0,137.18,2021-04-05,2022-05-02,136.84,392.0
1.0,96.29,2021-03-24,2022-05-02,95.95,404.0
1.0,240.66,2021-03-27,2022-05-02,240.32,401.0
1.0,91.06,2021-04-05,2022-05-02,90.72,392.0
1.0,129.13,2021-03-27,2022-05-02,128.79,401.0
2.0,221.25,2021-04-05,2022-05-02,440.66,392.0
1.0,152.13,2021-04-16,2022-05-02,151.79,381.0
1.0,104.98,2021-03-25,2022-05-02,104.64,403.0
3.0,134.11,2021-03-26,2022-05-02,398.98,402.0
2.0,138.53,2021-03-24,2022-05-02,275.21,404.0
2.0,130.63,2021-04-05,2022-05-02,259.41,392.0
1.0,150.97,2021-03-27,2022-05-02,150.63,401.0
5.0,132.23,2021-03-25,2022-05-02,654.78,403.0
1.0,48.54,2021-03-23,2022-05-02,48.2,405.0
4.0,150.41,2021-03-23,2022-05-02,596.79,405.0
1.0,121.79,2021-03-23,2022-05-02,121.45,405.0
1.0,95.15,2021-03-25,2022-05-02,94.81,403.0
1.0,208.46,2021-04-05,2022-05-02,208.12,392.0
1.0,91.41,2021-03-23,2022-05-02,91.07,405.0
1.0,94.4,2021-04-05,2022-05-02,94.06,392.0
1.0,163.97,2021-03-21,2022-05-02,163.63,407.0
1.0,125.68,2021-03-24,2022-05-02,125.34,404.0
2.0,138.33,2021-04-05,2022-05-02,274.8,392.0
5.0,148.2,2021-03-27,2022-05-02,734.63,401.0
2.0,159.75,2021-05-03,2022-05-02,317.65,364.0
1.0,257.1,2021-03-24,2022-05-02,256.76,404.0
1.0,107.29,2021-03-24,2022-05-02,106.95,404.0
2.0,121.65,2021-03-31,2022-05-02,241.46,397.0
5.0,154.19,2021-04-06,2022-05-02,764.56,391.0
2.0,88.89,2021-04-16,2022-05-02,175.93,381.0
1.0,313.44,2021-04-07,2022-05-02,313.1,390.0
1.0,136.59,2021-04-06,2022-05-02,136.25,391.0
2.0,119.57,2021-04-06,2022-05-02,237.3,391.0
2.0,75.53,2021-04-06,2022-05-02,149.2,391.0
1.0,150.52,2021-04-03,2022-05-02,150.18,394.0
5.0,263.86,2021-03-30,2022-05-02,1312.94,398.0
2.0,130.07,2021-04-07,2022-05-02,258.28,390.0
2.0,132.51,2021-04-13,2022-05-02,263.17,384.0
1.0,104.98,2021-04-08,2022-05-02,104.64,389.0
1.0,123.68,2021-04-14,2022-05-02,123.34,383.0
1.0,231.45,2021-05-30,2022-05-02,231.11,337.0
1.0,125.68,2021-06-08,2022-05-02,125.34,328.0
2.0,152.77,2021-05-24,2022-05-02,303.69,343.0
2.0,136.61,2021-06-09,2022-05-02,271.36,327.0
2.0,103.27,2021-06-03,2022-05-02,204.68,333.0
1.0,261.12,2021-05-31,2022-05-02,260.78,336.0
4.0,222.18,2021-05-24,2022-05-02,883.84,343.0
1.0,88.89,2021-05-31,2022-05-02,88.55,336.0
2.0,139.47,2021-05-24,2022-05-02,277.1,343.0
2.0,162.42,2021-05-26,2022-05-02,322.99,341.0
2.0,235.45,2021-06-01,2022-05-02,469.06,335.0
1.0,101.42,2021-06-08,2022-05-02,101.08,328.0
2.0,118.19,2021-05-26,2022-05-02,234.53,341.0
1.0,176.15,2021-05-29,2022-05-02,175.81,338.0
1.0,260.18,2021-05-21,2022-05-02,259.84,346.0
3.0,271.81,2021-06-05,2022-05-02,812.07,331.0
2.0,134.0,2021-05-17,2022-05-02,266.15,350.0
1.0,101.42,2021-06-07,2022-05-02,101.08,329.0
1.0,277.44,2021-06-09,2022-05-02,277.1,327.0
1.0,116.49,2021-06-08,2022-05-02,116.15,328.0
1.0,136.03,2021-05-24,2022-05-02,135.69,343.0
1.0,113.03,2021-06-03,2022-05-02,112.69,333.0
6.0,122.88,2021-05-18,2022-05-02,729.4,349.0
1.0,103.83,2021-06-01,2022-05-02,103.49,335.0
1.0,163.29,2021-06-09,2022-05-02,162.95,327.0
3.0,176.45,2021-06-01,2022-05-02,525.98,335.0
1.0,110.74,2021-05-23,2022-05-02,110.4,344.0
1.0,196.94,2021-05-20,2022-05-02,196.6,347.0
1.0,76.13,2021-05-17,2022-05-02,75.79,350.0
1.0,106.13,2021-06-09,2022-05-02,105.79,327.0
1.0,280.1,2021-05-24,2022-05-02,279.76,343.0
2.0,185.77,2021-06-08,2022-05-02,369.7,328.0
1.0,259.06,2021-05-17,2022-05-02,258.72,350.0
1.0,159.84,2021-06-08,2022-05-02,159.5,328.0
3.0,347.31,2021-06-05,2022-05-02,1038.57,331.0
1.0,125.68,2021-06-02,2022-05-02,125.34,334.0
2.0,131.44,2021-06-09,2022-05-02,261.02,327.0
1.0,201.85,2021-07-01,2022-05-02,201.51,305.0
1.0,133.73,2021-06-11,2022-05-02,133.39,325.0
1.0,216.18,2021-06-04,2022-05-02,215.84,332.0
2.0,372.99,2021-06-05,2022-05-02,744.13,331.0
1.0,174.32,2021-06-08,2022-05-02,173.98,328.0
1.0,88.89,2021-05-18,2022-05-02,88.55,349.0
2.0,185.88,2021-06-08,2022-05-02,369.91,328.0
2.0,98.67,2021-06-08,2022-05-02,195.48,328.0
1.0,136.03,2021-06-06,2022-05-02,135.69,330.0
2.0,169.63,2021-06-07,2022-05-02,337.41,329.0
1.0,190.07,2021-05-24,2022-05-02,189.73,343.0
1.0,76.13,2021-06-10,2022-05-02,75.79,326.0
1.0,101.44,2021-05-30,2022-05-02,101.1,337.0
1.0,110.71,2021-05-16,2022-05-02,110.37,351.0
2.0,172.49,2021-06-08,2022-05-02,343.14,328.0
3.0,179.62,2021-06-06,2022-05-02,535.51,330.0
1.0,277.21,2021-06-03,2022-05-02,276.87,333.0
1.0,201.23,2021-06-06,2022-05-02,200.89,330.0
1.0,636.15,2021-06-11,2022-05-02,635.81,325.0
1.0,111.78,2021-06-08,2022-05-02,111.44,328.0
1.0,436.11,2021-05-18,2022-05-02,435.77,349.0
1.0,294.12,2021-05-25,2022-05-02,293.78,342.0
1.0,196.97,2021-05-25,2022-05-02,196.63,342.0
2.0,90.57,2021-05-30,2022-05-02,179.28,337.0
2.0,169.61,2021-06-04,2022-05-02,337.36,332.0
1.0,174.32,2021-05-24,2022-05-02,173.98,343.0
2.0,323.61,2021-05-26,2022-05-02,645.37,341.0
3.0,193.79,2021-06-03,2022-05-02,578.01,333.0
1.0,150.97,2021-05-31,2022-05-02,150.63,336.0
3.0,131.05,2021-06-04,2022-05-02,389.78,332.0
2.0,150.0,2021-06-09,2022-05-02,298.15,327.0
1.0,170.53,2021-06-03,2022-05-02,170.19,333.0
1.0,121.35,2021-06-08,2022-05-02,121.01,328.0
1.0,225.02,2021-06-11,2022-05-02,224.68,325.0
1.0,201.23,2021-06-01,2022-05-02,200.89,335.0
3.0,97.69,2021-05-27,2022-05-02,289.72,340.0
1.0,201.23,2021-05-30,2022-05-02,200.89,337.0
1.0,162.44,2021-05-23,2022-05-02,162.1,344.0
2.0,156.73,2021-05-24,2022-05-02,311.6,343.0
1.0,137.17,2021-06-05,2022-05-02,136.83,331.0
1.0,579.49,2021-06-03,2022-05-02,579.15,333.0
1.0,114.19,2021-06-02,2022-05-02,113.85,334.0
1.0,150.52,2021-05-26,2022-05-02,150.18,341.0
1.0,168.22,2021-05-27,2022-05-02,167.88,340.0
1.0,592.46,2021-05-28,2022-05-02,592.12,339.0
1.0,174.32,2021-06-10,2022-05-02,173.98,326.0
2.0,164.19,2021-06-07,2022-05-02,326.52,329.0
2.0,94.61,2021-05-27,2022-05-02,187.37,340.0
1.0,87.62,2021-06-11,2022-05-02,87.28,325.0
1.0,121.53,2021-05-31,2022-05-02,121.19,336.0
1.0,70.91,2021-06-10,2022-05-02,70.57,326.0
2.0,187.99,2021-06-02,2022-05-02,374.14,334.0
2.0,60.01,2021-06-03,2022-05-02,118.18,333.0
1.0,153.16,2021-04-10,2022-05-02,152.82,387.0
1.0,231.45,2021-03-30,2022-05-02,231.11,398.0
1.0,110.71,2021-04-11,2022-05-02,110.37,386.0
1.0,89.01,2021-04-13,2022-05-02,88.67,384.0
1.0,111.89,2021-04-13,2022-05-02,111.55,384.0
1.0,136.59,2021-04-07,2022-05-02,136.25,390.0
1.0,157.88,2021-04-05,2022-05-02,157.54,392.0
2.0,112.74,2021-04-07,2022-05-02,223.63,390.0
1.0,129.13,2021-04-11,2022-05-02,128.79,386.0
3.0,280.7,2021-04-06,2022-05-02,838.73,391.0
1.0,461.39,2021-04-02,2022-05-02,461.05,395.0
2.0,188.15,2021-04-08,2022-05-02,374.46,389.0
3.0,98.47,2021-04-08,2022-05-02,292.04,389.0
1.0,173.96,2021-03-30,2022-05-02,173.62,398.0
1.0,205.56,2021-04-06,2022-05-02,205.22,391.0
1.0,220.88,2021-04-02,2022-05-02,220.54,395.0
5.0,140.62,2021-04-07,2022-05-02,696.7,390.0
1.0,231.45,2021-04-05,2022-05-02,231.11,392.0
3.0,201.56,2021-04-06,2022-05-02,601.33,391.0
2.0,200.41,2021-04-20,2022-05-02,398.97,377.0
1.0,244.69,2021-04-03,2022-05-02,244.35,394.0
3.0,197.53,2021-04-06,2022-05-02,589.23,391.0
5.0,107.74,2021-04-07,2022-05-02,532.32,390.0
1.0,287.79,2021-04-07,2022-05-02,287.45,390.0
1.0,208.46,2021-03-29,2022-05-02,208.12,399.0
2.0,135.39,2021-04-13,2022-05-02,268.93,384.0
2.0,151.56,2021-04-14,2022-05-02,301.27,383.0
1.0,76.13,2021-04-01,2022-05-02,75.79,396.0
1.0,148.54,2021-04-10,2022-05-02,148.2,387.0
1.0,150.52,2021-04-05,2022-05-02,150.18,392.0
2.0,133.16,2021-03-31,2022-05-02,264.46,397.0
1.0,88.87,2021-04-16,2022-05-02,88.53,381.0
6.0,126.72,2021-04-07,2022-05-02,752.41,390.0
1.0,110.74,2021-03-31,2022-05-02,110.4,397.0
3.0,173.29,2021-04-09,2022-05-02,516.5,388.0
1.0,51.99,2021-03-30,2022-05-02,51.65,398.0
7.0,143.87,2021-03-31,2022-05-02,997.68,397.0
3.0,137.25,2021-04-13,2022-05-02,408.38,384.0
1.0,193.52,2021-04-11,2022-05-02,193.18,386.0
1.0,212.73,2021-04-14,2022-05-02,212.39,383.0
1.0,136.59,2021-04-06,2022-05-02,136.25,391.0
3.0,232.01,2021-03-28,2022-05-02,692.66,400.0
2.0,129.29,2021-04-05,2022-05-02,256.74,392.0
3.0,126.83,2021-03-31,2022-05-02,377.14,397.0
1.0,58.88,2021-04-01,2022-05-02,58.54,396.0
4.0,238.99,2021-04-07,2022-05-02,951.07,390.0
1.0,130.17,2021-04-13,2022-05-02,129.83,384.0
2.0,97.97,2021-04-01,2022-05-02,194.1,396.0
3.0,166.61,2021-04-12,2022-05-02,496.47,385.0
1.0,158.98,2021-03-28,2022-05-02,158.64,400.0
8.0,139.11,2021-03-30,2022-05-02,1101.95,398.0
1.0,101.44,2021-04-03,2022-05-02,101.1,394.0
1.0,109.37,2021-04-02,2022-05-02,109.03,395.0
1.0,173.96,2021-05-01,2022-05-02,173.62,366.0
4.0,161.67,2021-04-02,2022-05-02,641.83,395.0
1.0,90.04,2021-04-14,2022-05-02,89.7,383.0
1.0,187.77,2021-04-01,2022-05-02,187.43,396.0
3.0,137.41,2021-04-11,2022-05-02,408.86,386.0
2.0,155.73,2021-04-07,2022-05-02,309.6,390.0
1.0,173.96,2021-04-04,2022-05-02,173.62,393.0
1.0,110.74,2021-04-13,2022-05-02,110.4,384.0
1.0,110.71,2021-04-08,2022-05-02,110.37,389.0
1.0,135.46,2021-03-31,2022-05-02,135.12,397.0
1.0,213.64,2021-04-12,2022-05-02,213.3,385.0
2.0,333.21,2021-04-07,2022-05-02,664.56,390.0
1.0,174.32,2021-04-12,2022-05-02,173.98,385.0
4.0,109.81,2021-04-11,2022-05-02,434.35,386.0
4.0,250.53,2021-04-04,2022-05-02,997.26,393.0
1.0,150.97,2021-04-07,2022-05-02,150.63,390.0
1.0,136.59,2021-04-06,2022-05-02,136.25,391.0
1.0,268.25,2021-04-10,2022-05-02,267.91,387.0
4.0,185.43,2021-04-12,2022-05-02,736.84,385.0
1.0,136.59,2021-04-07,2022-05-02,136.25,390.0
1.0,164.77,2021-04-05,2022-05-02,164.43,392.0
2.0,268.25,2021-03-31,2022-05-02,534.66,397.0
1.0,231.45,2021-04-08,2022-05-02,231.11,389.0
5.0,125.65,2021-04-06,2022-05-02,621.88,391.0
3.0,173.93,2021-04-04,2022-05-02,518.44,393.0
9.0,289.91,2021-03-31,2022-05-02,2596.81,397.0
2.0,272.54,2021-04-06,2022-05-02,543.23,391.0
2.0,150.23,2021-03-28,2022-05-02,298.61,400.0
3.0,143.12,2021-04-07,2022-05-02,425.99,390.0
1.0,110.74,2021-04-14,2022-05-02,110.4,383.0
1.0,177.42,2021-03-31,2022-05-02,177.08,397.0
2.0,131.61,2021-03-28,2022-05-02,261.36,400.0
2.0,99.8,2021-04-10,2022-05-02,197.75,387.0
1.0,136.59,2021-04-07,2022-05-02,136.25,390.0
2.0,116.43,2021-04-05,2022-05-02,231.02,392.0
2.0,134.88,2021-04-14,2022-05-02,267.91,383.0
1.0,136.59,2021-04-07,2022-05-02,136.25,390.0
1.0,124.42,2021-03-31,2022-05-02,124.08,397.0
2.0,195.29,2021-03-30,2022-05-02,388.74,398.0
1.0,231.45,2021-04-02,2022-05-02,231.11,395.0
1.0,91.06,2021-04-08,2022-05-02,90.72,389.0
3.0,89.2,2021-04-07,2022-05-02,264.23,390.0
1.0,193.86,2021-03-31,2022-05-02,193.52,397.0
1.0,83.96,2021-04-11,2022-05-02,83.62,386.0
7.0,152.31,2021-03-31,2022-05-02,1056.75,397.0
1.0,187.77,2021-04-08,2022-05-02,187.43,389.0
1.0,125.52,2021-03-30,2022-05-02,125.18,398.0
1.0,116.46,2021-04-07,2022-05-02,116.12,390.0
3.0,139.87,2021-03-30,2022-05-02,416.24,398.0
13.0,190.64,2021-03-31,2022-05-02,2459.81,397.0
3.0,84.59,2021-03-30,2022-05-02,250.41,398.0
2.0,113.01,2021-03-30,2022-05-02,224.17,398.0
1.0,380.46,2021-03-31,2022-05-02,380.12,397.0
1.0,96.83,2021-04-14,2022-05-02,96.49,383.0
2.0,191.19,2021-04-02,2022-05-02,380.54,395.0
3.0,94.34,2021-04-06,2022-05-02,279.67,391.0
1.0,174.32,2021-04-08,2022-05-02,173.98,389.0
2.0,90.99,2021-04-01,2022-05-02,180.13,396.0
1.0,231.45,2021-04-01,2022-05-02,231.11,396.0
1.0,59.99,2021-04-19,2022-05-02,59.65,378.0
1.0,177.42,2021-03-30,2022-05-02,177.08,398.0
3.0,217.27,2021-04-07,2022-05-02,648.45,390.0
1.0,136.59,2021-04-06,2022-05-02,136.25,391.0
2.0,119.49,2021-04-09,2022-05-02,237.13,388.0
4.0,194.41,2021-04-03,2022-05-02,772.76,394.0
3.0,234.04,2021-03-30,2022-05-02,698.76,398.0
3.0,111.96,2021-04-14,2022-05-02,332.51,383.0
1.0,136.59,2021-04-06,2022-05-02,136.25,391.0
1.0,300.42,2021-04-14,2022-05-02,300.08,383.0
2.0,211.79,2021-03-30,2022-05-02,421.74,398.0
2.0,423.45,2021-04-06,2022-05-02,845.04,391.0
1.0,91.06,2021-04-10,2022-05-02,90.72,387.0
1.0,88.79,2021-04-13,2022-05-02,88.45,384.0
2.0,151.15,2021-04-03,2022-05-02,300.44,394.0
1.0,136.59,2021-04-06,2022-05-02,136.25,391.0
1.0,92.33,2021-03-31,2022-05-02,91.99,397.0
1.0,91.06,2021-04-09,2022-05-02,90.72,388.0
1.0,177.42,2021-03-31,2022-05-02,177.08,397.0
1.0,76.13,2021-04-12,2022-05-02,75.79,385.0
1.0,179.72,2021-04-16,2022-05-02,179.38,381.0
2.0,218.95,2021-04-06,2022-05-02,436.05,391.0
4.0,136.27,2021-03-31,2022-05-02,540.23,397.0
1.0,270.56,2021-04-03,2022-05-02,270.22,394.0
1.0,93.47,2021-03-29,2022-05-02,93.13,399.0
1.0,110.74,2021-04-08,2022-05-02,110.4,389.0
1.0,123.16,2021-04-06,2022-05-02,122.82,391.0
1.0,136.59,2021-04-06,2022-05-02,136.25,391.0
1.0,190.07,2021-03-28,2022-05-02,189.73,400.0
1.0,116.48,2021-04-03,2022-05-02,116.14,394.0
1.0,195.69,2021-04-02,2022-05-02,195.35,395.0
2.0,638.08,2021-03-31,2022-05-02,1274.3,397.0
1.0,55.45,2021-04-14,2022-05-02,55.11,383.0
1.0,110.71,2021-04-16,2022-05-02,110.37,381.0
2.0,201.57,2021-04-05,2022-05-02,401.28,392.0
1.0,161.77,2021-04-07,2022-05-02,161.43,390.0
1.0,175.71,2021-04-14,2022-05-02,175.37,383.0
1.0,403.92,2021-04-07,2022-05-02,403.58,390.0
1.0,91.06,2021-04-08,2022-05-02,90.72,389.0
1.0,110.71,2021-04-11,2022-05-02,110.37,386.0
1.0,91.06,2021-04-06,2022-05-02,90.72,391.0
4.0,95.2,2021-04-06,2022-05-02,375.92,391.0
2.0,228.32,2021-04-02,2022-05-02,454.79,395.0
3.0,172.42,2021-04-01,2022-05-02,513.9,396.0
1.0,148.45,2021-04-13,2022-05-02,148.11,384.0
1.0,136.59,2021-04-06,2022-05-02,136.25,391.0
2.0,163.57,2021-04-03,2022-05-02,325.28,394.0
1.0,98.07,2021-04-08,2022-05-02,97.73,389.0
1.0,76.13,2021-04-07,2022-05-02,75.79,390.0
1.0,403.92,2021-04-04,2022-05-02,403.58,393.0
1.0,136.59,2021-04-06,2022-05-02,136.25,391.0
1.0,371.6,2021-04-03,2022-05-02,371.26,394.0
2.0,108.38,2021-02-24,2022-05-02,214.91,432.0
1.0,103.01,2021-02-20,2022-05-02,102.67,436.0
1.0,115.33,2021-02-21,2022-05-02,114.99,435.0
1.0,260.19,2021-03-20,2022-05-02,259.85,408.0
1.0,76.13,2021-03-09,2022-05-02,75.79,419.0
1.0,231.45,2021-03-02,2022-05-02,231.11,426.0
1.0,132.01,2021-02-20,2022-05-02,131.67,436.0
1.0,51.99,2021-02-24,2022-05-02,51.65,432.0
1.0,231.45,2021-03-18,2022-05-02,231.11,410.0
3.0,186.23,2021-03-18,2022-05-02,555.34,410.0
3.0,145.91,2021-03-08,2022-05-02,434.38,420.0
11.0,276.31,2021-03-09,2022-05-02,3024.01,419.0
3.0,112.45,2021-02-21,2022-05-02,334.0,435.0
1.0,111.89,2021-02-21,2022-05-02,111.55,435.0
4.0,205.38,2021-02-28,2022-05-02,816.66,428.0
1.0,114.17,2021-03-02,2022-05-02,113.83,426.0
2.0,183.17,2021-02-27,2022-05-02,364.48,429.0
8.0,141.05,2021-03-05,2022-05-02,1117.45,423.0
1.0,191.22,2021-02-28,2022-05-02,190.88,428.0
2.0,116.77,2021-03-20,2022-05-02,231.69,408.0
1.0,389.66,2021-03-08,2022-05-02,389.32,420.0
1.0,244.11,2021-03-09,2022-05-02,243.77,419.0
1.0,148.39,2021-02-23,2022-05-02,148.05,433.0
1.0,99.3,2021-03-13,2022-05-02,98.96,415.0
1.0,126.82,2021-02-22,2022-05-02,126.48,434.0
